Year,MonthNum,HBT,Age,Sex,Deprivation,NumberOfAttendances,Population,Rate,log_offset,Date
2023,9,S08000022,25-39,Male,1,81,3019,26.830076184166945,8.012680929706839,2023-09-01
2023,9,S08000022,25-39,Male,2,119,4769,24.952820297756343,8.469891918298224,2023-09-01
2023,9,S08000022,25-39,Male,3,138,8738,15.793087663080795,9.075436609511382,2023-09-01
2023,9,S08000022,25-39,Male,4,109,7363,14.80374847209018,8.904222737368716,2023-09-01
2023,9,S08000022,25-39,Male,5,38,2186,17.38334858188472,7.689828668736484,2023-09-01
2023,9,S08000022,40-64,Female,1,82,5281,15.52736224199962,8.571870752706934,2023-09-01
2023,9,S08000022,40-64,Female,2,182,9702,18.75901875901876,9.180087328805161,2023-09-01
2023,9,S08000022,40-64,Female,3,221,22722,9.72625649150603,10.03108889712985,2023-09-01
2023,9,S08000022,40-64,Female,4,199,17120,11.623831775700936,9.748002649695733,2023-09-01
2023,9,S08000022,40-64,Female,5,60,4399,13.6394635144351,8.389132521348719,2023-09-01
2023,9,S08000022,40-64,Male,1,130,5257,24.72893285143618,8.567315800819449,2023-09-01
2023,9,S08000022,40-64,Male,2,148,8970,16.49944258639911,9.101640955052842,2023-09-01
2023,9,S08000022,40-64,Male,3,202,21212,9.522911559494625,9.962322338257021,2023-09-01
2023,9,S08000022,40-64,Male,4,220,15933,13.807820247285509,9.67614770909051,2023-09-01
2023,9,S08000022,40-64,Male,5,62,4322,14.345210550670986,8.371473537066832,2023-09-01
2023,9,S08000022,65-74,Female,1,31,1612,19.230769230769234,7.385230923066573,2023-09-01
2023,9,S08000022,65-74,Female,2,54,3530,15.29745042492918,8.169053149927343,2023-09-01
2023,9,S08000022,65-74,Female,3,87,8979,9.68927497494153,9.102643796520809,2023-09-01
2023,9,S08000022,65-74,Female,4,80,6278,12.742911755336095,8.744806737401898,2023-09-01
2023,9,S08000022,65-74,Female,5,25,1844,13.557483731019524,7.519692404116539,2023-09-01
2023,9,S08000022,65-74,Male,1,34,1567,21.69751116783663,7.356918242356021,2023-09-01
2023,9,S08000022,65-74,Male,2,67,3269,20.495564392780665,8.092239406724211,2023-09-01
2023,9,S08000022,65-74,Male,3,93,8907,10.441226002020883,9.09459276343187,2023-09-01
2023,9,S08000022,65-74,Male,4,97,6000,16.166666666666664,8.699514748210191,2023-09-01
2023,9,S08000022,65-74,Male,5,22,1643,13.390139987827146,7.404279118037268,2023-09-01
2023,9,S08000022,75 plus,Female,1,34,1493,22.77294038847957,7.30854279753919,2023-09-01
2023,9,S08000022,75 plus,Female,2,118,3501,33.70465581262497,8.160803920954665,2023-09-01
2023,9,S08000022,75 plus,Female,3,170,8131,20.907637436969623,9.003439196207838,2023-09-01
2023,9,S08000022,75 plus,Female,4,161,6141,26.217228464419478,8.722742874329398,2023-09-01
2023,9,S08000022,75 plus,Female,5,47,1760,26.704545454545453,7.473069088032197,2023-09-01
2023,9,S08000022,75 plus,Male,1,16,1066,15.0093808630394,6.97166860472579,2023-09-01
2023,9,S08000022,75 plus,Male,2,84,2484,33.81642512077295,7.81762544305337,2023-09-01
2023,9,S08000022,75 plus,Male,3,145,6641,21.83406113537118,8.801017833540714,2023-09-01
2023,9,S08000022,75 plus,Male,4,124,4844,25.59867877786953,8.485496104672983,2023-09-01
2023,9,S08000022,75 plus,Male,5,34,1448,23.480662983425415,7.277938572945661,2023-09-01
2023,9,S08000022,Under 18,Female,1,47,2954,15.910629654705483,7.9909154630913255,2023-09-01
2023,9,S08000022,Under 18,Female,2,72,4535,15.87651598676957,8.419580362549237,2023-09-01
2023,9,S08000022,Under 18,Female,3,134,9634,13.909072036537264,9.173053787190167,2023-09-01
2023,9,S08000022,Under 18,Female,4,123,8325,14.774774774774775,9.027018314848645,2023-09-01
2023,9,S08000022,Under 18,Female,5,38,1929,19.699326075686884,7.564757012905729,2023-09-01
2023,9,S08000022,Under 18,Male,1,60,3197,18.76759461995621,8.069968149059841,2023-09-01
2023,9,S08000022,Under 18,Male,2,129,4866,26.51048088779285,8.490027523343468,2023-09-01
2023,9,S08000022,Under 18,Male,3,175,10331,16.93930887619785,9.242904362849446,2023-09-01
2023,9,S08000022,Under 18,Male,4,154,8602,17.902813299232736,9.059750013343681,2023-09-01
2023,9,S08000022,Under 18,Male,5,72,2004,35.92814371257485,7.602900462204755,2023-09-01
2023,9,S08000024,18-24,Female,1,196,4947,39.619971700020216,8.506536611227709,2023-09-01
2023,9,S08000024,18-24,Female,2,205,9641,21.263354423814956,9.17378011666438,2023-09-01
2023,9,S08000024,18-24,Female,3,152,9657,15.739877808843325,9.1754383199669185,2023-09-01
2023,9,S08000024,18-24,Female,4,113,9284,12.171477811288238,9.136047767394327,2023-09-01
2023,9,S08000024,18-24,Female,5,216,16690,12.941881366087477,9.722565016655881,2023-09-01
2023,9,S08000024,18-24,Male,1,163,4779,34.10755388156518,8.471986598578159,2023-09-01
2023,9,S08000024,18-24,Male,2,187,8985,20.812465219810797,9.103311799217659,2023-09-01
2023,9,S08000024,18-24,Male,3,135,7670,17.601043024771837,8.945071894361302,2023-09-01
2023,9,S08000024,18-24,Male,4,143,8357,17.111403613736986,9.030854790001436,2023-09-01
2023,9,S08000024,18-24,Male,5,202,14302,14.123898755418823,9.568154666608342,2023-09-01
2023,9,S08000024,25-39,Female,1,418,12813,32.623117146647935,9.458215559509576,2023-09-01
2023,9,S08000024,25-39,Female,2,512,24411,20.974150997501127,10.102789129364767,2023-09-01
2023,9,S08000024,25-39,Female,3,371,18722,19.81625894669373,9.83745458193169,2023-09-01
2023,9,S08000024,25-39,Female,4,287,24516,11.706640561266113,10.107081244605622,2023-09-01
2023,9,S08000024,25-39,Female,5,282,25839,10.913735051666086,10.159640257457283,2023-09-01
2023,9,S08000024,25-39,Male,1,437,11750,37.191489361702125,9.371608519572305,2023-09-01
2023,9,S08000024,25-39,Male,2,501,23669,21.166927204360135,10.07192145404481,2023-09-01
2023,9,S08000024,25-39,Male,3,349,17431,20.02180024095003,9.766005509214866,2023-09-01
2023,9,S08000024,25-39,Male,4,282,22462,12.554536550618822,10.019580271522981,2023-09-01
2023,9,S08000024,25-39,Male,5,293,23425,12.508004268943436,10.061559107106623,2023-09-01
2023,9,S08000024,40-64,Female,1,513,17098,30.00350918236051,9.74671677658618,2023-09-01
2023,9,S08000024,40-64,Female,2,760,30984,24.528789052414147,10.341226221194589,2023-09-01
2023,9,S08000024,40-64,Female,3,495,24771,19.98304468935449,10.117428893085538,2023-09-01
2023,9,S08000024,40-64,Female,4,429,30594,14.02235732496568,10.32855919028321,2023-09-01
2023,9,S08000024,40-64,Female,5,529,46685,11.331262718217843,10.751178192918026,2023-09-01
2023,9,S08000024,40-64,Male,1,583,16260,35.85485854858548,9.696463383101802,2023-09-01
2023,9,S08000024,40-64,Male,2,743,30142,24.649990047110343,10.313674826979621,2023-09-01
2023,9,S08000024,40-64,Male,3,460,24112,19.077637690776378,10.090464920866276,2023-09-01
2023,9,S08000024,40-64,Male,4,419,29499,14.203871317671787,10.292111643448266,2023-09-01
2023,9,S08000024,40-64,Male,5,483,43278,11.16040482462221,10.675399701731727,2023-09-01
2023,9,S08000024,65-74,Female,1,174,4248,40.96045197740113,8.354203562921775,2023-09-01
2023,9,S08000024,65-74,Female,2,229,9199,24.894010218502014,9.126850061477157,2023-09-01
2023,9,S08000024,65-74,Female,3,190,7400,25.675675675675677,8.909235279192261,2023-09-01
2023,9,S08000024,65-74,Female,4,171,8489,20.143715396395336,9.046526486737967,2023-09-01
2023,9,S08000024,65-74,Female,5,264,15564,16.962220508866615,9.652715834104445,2023-09-01
2023,9,S08000024,65-74,Male,1,141,3888,36.26543209876543,8.265650165580329,2023-09-01
2023,9,S08000024,65-74,Male,2,258,8053,32.037749906867006,8.993799971795545,2023-09-01
2023,9,S08000024,65-74,Male,3,166,6838,24.276104124012868,8.830250570199247,2023-09-01
2023,9,S08000024,65-74,Male,4,180,7642,23.554043444124574,8.941414628006845,2023-09-01
2023,9,S08000024,65-74,Male,5,214,14133,15.141866553456449,9.556267767368151,2023-09-01
2023,9,S08000024,75 plus,Female,1,205,3597,56.99193772588268,8.187855443695623,2023-09-01
2023,9,S08000024,75 plus,Female,2,370,8546,43.295108822841094,9.05321861620397,2023-09-01
2023,9,S08000024,75 plus,Female,3,287,6930,41.41414141414142,8.84361509218395,2023-09-01
2023,9,S08000024,75 plus,Female,4,314,7619,41.21275757973488,8.93840040647301,2023-09-01
2023,9,S08000024,75 plus,Female,5,575,16043,35.84117683724989,9.683027896351076,2023-09-01
2023,9,S08000024,75 plus,Male,1,122,2541,48.01259346713893,7.840312983320164,2023-09-01
2023,9,S08000024,75 plus,Male,2,309,6162,50.1460564751704,8.726156679156613,2023-09-01
2023,9,S08000024,75 plus,Male,3,209,5036,41.5011914217633,8.524367395164237,2023-09-01
2023,9,S08000024,75 plus,Male,4,229,5792,39.53729281767956,8.664232934065552,2023-09-01
2023,9,S08000024,75 plus,Male,5,421,11828,35.59350693270206,9.378224880972368,2023-09-01
2023,9,S08000024,Under 18,Female,1,447,11178,39.98926462694578,9.321702839829644,2023-09-01
2023,9,S08000024,Under 18,Female,2,583,17149,33.996151379089156,9.749695141856147,2023-09-01
2023,9,S08000024,Under 18,Female,3,402,12296,32.69355888093689,9.417029285218431,2023-09-01
2023,9,S08000024,Under 18,Female,4,426,17839,23.88026234654409,9.789142350751268,2023-09-01
2023,9,S08000024,Under 18,Female,5,560,23472,23.85821404226312,10.063563500382763,2023-09-01
2023,9,S08000024,Under 18,Male,1,575,11915,48.25849769198489,9.385553389532843,2023-09-01
2023,9,S08000024,Under 18,Male,2,658,17853,36.856550719766986,9.789926840312962,2023-09-01
2023,9,S08000024,Under 18,Male,3,540,13006,41.519298785176076,9.473166068429098,2023-09-01
2023,9,S08000024,Under 18,Male,4,547,18781,29.12517970289122,9.840600999480937,2023-09-01
2023,9,S08000024,Under 18,Male,5,806,24780,32.52623083131557,10.117792155183134,2023-09-01
2023,9,S08000025,18-24,Female,2,5,105,47.61904761904761,4.653960350157523,2023-09-01
2023,9,S08000025,18-24,Female,3,5,121,41.32231404958678,4.795790545596741,2023-09-01
2023,9,S08000025,18-24,Female,4,5,339,14.749262536873156,5.82600010738045,2023-09-01
2023,9,S08000025,18-24,Male,2,4,124,32.25806451612903,4.820281565605037,2023-09-01
2023,9,S08000025,18-24,Male,3,6,100,60,4.605170185988092,2023-09-01
2023,9,S08000025,18-24,Male,4,5,389,12.853470437017995,5.963579343618446,2023-09-01
2023,9,S08000025,25-39,Female,2,10,258,38.75968992248062,5.552959584921617,2023-09-01
2023,9,S08000025,25-39,Female,3,15,338,44.378698224852066,5.823045895483019,2023-09-01
2023,9,S08000025,25-39,Female,4,17,1215,13.991769547325102,7.102499355774649,2023-09-01
2023,9,S08000025,25-39,Male,2,11,262,41.98473282442748,5.568344503761097,2023-09-01
2023,9,S08000025,25-39,Male,3,21,290,72.41379310344828,5.66988092298052,2023-09-01
2023,9,S08000025,25-39,Male,4,20,1209,16.542597187758478,7.097548850614793,2023-09-01
2023,9,S08000025,40-64,Female,2,10,626,15.974440894568689,6.439350371100098,2023-09-01
2023,9,S08000025,40-64,Female,3,32,684,46.783625730994146,6.52795791762255,2023-09-01
2023,9,S08000025,40-64,Female,4,38,2682,14.168530947054437,7.894318063841624,2023-09-01
2023,9,S08000025,40-64,Male,2,13,623,20.866773675762442,6.434546518787453,2023-09-01
2023,9,S08000025,40-64,Male,3,28,675,41.48148148148148,6.51471269087253,2023-09-01
2023,9,S08000025,40-64,Male,4,42,2438,17.227235438884332,7.798933310041217,2023-09-01
2023,9,S08000025,65-74,Female,2,6,238,25.210084033613445,5.472270673671475,2023-09-01
2023,9,S08000025,65-74,Female,3,13,253,51.383399209486164,5.53338948872752,2023-09-01
2023,9,S08000025,65-74,Female,4,12,957,12.539184952978056,6.863803391452954,2023-09-01
2023,9,S08000025,65-74,Male,2,5,246,20.32520325203252,5.5053315359323625,2023-09-01
2023,9,S08000025,65-74,Male,3,5,269,18.58736059479554,5.594711379601839,2023-09-01
2023,9,S08000025,65-74,Male,4,16,916,17.46724890829694,6.82001636467413,2023-09-01
2023,9,S08000025,75 plus,Female,2,7,273,25.64102564102564,5.60947179518496,2023-09-01
2023,9,S08000025,75 plus,Female,3,27,301,89.70099667774087,5.707110264748875,2023-09-01
2023,9,S08000025,75 plus,Female,4,19,916,20.74235807860262,6.82001636467413,2023-09-01
2023,9,S08000025,75 plus,Male,2,5,218,22.93577981651376,5.384495062789089,2023-09-01
2023,9,S08000025,75 plus,Male,3,24,241,99.58506224066389,5.484796933490655,2023-09-01
2023,9,S08000025,75 plus,Male,4,30,766,39.1644908616188,6.641182169740591,2023-09-01
2023,9,S08000025,Under 18,Female,2,5,259,19.305019305019304,5.556828061699537,2023-09-01
2023,9,S08000025,Under 18,Female,3,22,356,61.79775280898876,5.87493073085203,2023-09-01
2023,9,S08000025,Under 18,Female,4,24,1283,18.70615744349182,7.1569563646156364,2023-09-01
2023,9,S08000025,Under 18,Male,2,4,263,15.209125475285171,5.572154032177765,2023-09-01
2023,9,S08000025,Under 18,Male,3,16,386,41.45077720207254,5.955837369464831,2023-09-01
2023,9,S08000025,Under 18,Male,4,35,1401,24.982155603140612,7.244941546337007,2023-09-01
2023,9,S08000026,18-24,Female,3,8,254,31.496062992125985,5.537334267018537,2023-09-01
2023,9,S08000026,18-24,Female,4,19,321,59.190031152647975,5.771441123130016,2023-09-01
2023,9,S08000026,18-24,Male,2,2,69,28.985507246376812,4.23410650459726,2023-09-01
2023,9,S08000026,18-24,Male,3,8,278,28.77697841726619,5.627621113690637,2023-09-01
2023,9,S08000026,18-24,Male,4,14,433,32.33256351039261,6.07073772800249,2023-09-01
2023,9,S08000026,25-39,Female,2,2,113,17.699115044247787,4.727387818712341,2023-09-01
2023,9,S08000026,25-39,Female,3,9,762,11.811023622047244,6.635946555686647,2023-09-01
2023,9,S08000026,25-39,Female,4,37,1130,32.743362831858406,7.029972911706386,2023-09-01
2023,9,S08000026,25-39,Male,2,5,141,35.46099290780142,4.948759890378168,2023-09-01
2023,9,S08000026,25-39,Male,3,24,780,30.76923076923077,6.659293919683638,2023-09-01
2023,9,S08000026,25-39,Male,4,50,1144,43.70629370629371,7.042286171939743,2023-09-01
2023,9,S08000026,40-64,Female,2,3,232,12.931034482758621,5.44673737166631,2023-09-01
2023,9,S08000026,40-64,Female,3,22,1518,14.492753623188406,7.325148957955575,2023-09-01
2023,9,S08000026,40-64,Female,4,59,2222,26.552655265526553,7.706162970199576,2023-09-01
2023,9,S08000026,40-64,Male,2,10,224,44.642857142857146,5.4116460518550396,2023-09-01
2023,9,S08000026,40-64,Male,3,48,1575,30.476190476190474,7.362010551259734,2023-09-01
2023,9,S08000026,40-64,Male,4,69,2097,32.904148783977114,7.64826303090192,2023-09-01
2023,9,S08000026,65-74,Female,2,1,69,14.492753623188406,4.23410650459726,2023-09-01
2023,9,S08000026,65-74,Female,3,11,568,19.36619718309859,6.342121418721152,2023-09-01
2023,9,S08000026,65-74,Female,4,20,722,27.700831024930746,6.582025138892826,2023-09-01
2023,9,S08000026,65-74,Male,2,1,63,15.873015873015872,4.143134726391533,2023-09-01
2023,9,S08000026,65-74,Male,3,10,532,18.796992481203006,6.2766434893416445,2023-09-01
2023,9,S08000026,65-74,Male,4,25,724,34.530386740331494,6.584791392385716,2023-09-01
2023,9,S08000026,75 plus,Female,2,3,123,24.390243902439025,4.812184355372417,2023-09-01
2023,9,S08000026,75 plus,Female,3,32,565,56.63716814159292,6.336825731146441,2023-09-01
2023,9,S08000026,75 plus,Female,4,46,612,75.16339869281046,6.416732282512326,2023-09-01
2023,9,S08000026,75 plus,Male,3,16,484,33.057851239669425,6.182084906716632,2023-09-01
2023,9,S08000026,75 plus,Male,4,33,556,59.35251798561151,6.320768294250582,2023-09-01
2023,9,S08000026,Under 18,Female,2,2,104,19.230769230769234,4.6443908991413725,2023-09-01
2023,9,S08000026,Under 18,Female,3,11,795,13.836477987421384,6.678342114654332,2023-09-01
2023,9,S08000026,Under 18,Female,4,54,1373,39.32993445010925,7.224753405767971,2023-09-01
2023,9,S08000026,Under 18,Male,2,1,133,7.518796992481203,4.890349128221754,2023-09-01
2023,9,S08000026,Under 18,Male,3,21,834,25.179856115107913,6.726233402358747,2023-09-01
2023,9,S08000026,Under 18,Male,4,46,1433,32.10048848569435,7.267525427828172,2023-09-01
2023,9,S08000028,18-24,Female,2,9,99,90.9090909090909,4.59511985013459,2023-09-01
2023,9,S08000028,18-24,Female,3,12,524,22.900763358778626,6.261491684321042,2023-09-01
2023,9,S08000028,18-24,Male,2,13,132,98.48484848484848,4.882801922586371,2023-09-01
2023,9,S08000028,18-24,Male,3,12,605,19.834710743801654,6.405228458030842,2023-09-01
2023,9,S08000028,25-39,Female,2,9,265,33.9622641509434,5.579729825986222,2023-09-01
2023,9,S08000028,25-39,Female,3,29,1560,18.58974358974359,7.352441100243583,2023-09-01
2023,9,S08000028,25-39,Male,2,8,281,28.469750889679712,5.638354669333745,2023-09-01
2023,9,S08000028,25-39,Male,3,27,1535,17.58957654723127,7.336285660021297,2023-09-01
2023,9,S08000028,40-64,Female,2,25,714,35.0140056022409,6.570882962339584,2023-09-01
2023,9,S08000028,40-64,Female,3,50,4078,12.260912211868563,8.3133619511344,2023-09-01
2023,9,S08000028,40-64,Male,2,19,749,25.367156208277702,6.618738983517219,2023-09-01
2023,9,S08000028,40-64,Male,3,54,4015,13.449564134495642,8.297792626380861,2023-09-01
2023,9,S08000028,65-74,Female,2,9,287,31.358885017421603,5.659482215759621,2023-09-01
2023,9,S08000028,65-74,Female,3,26,1575,16.50793650793651,7.362010551259734,2023-09-01
2023,9,S08000028,65-74,Male,2,12,306,39.21568627450981,5.723585101952381,2023-09-01
2023,9,S08000028,65-74,Male,3,23,1511,15.221707478491066,7.32052696227274,2023-09-01
2023,9,S08000028,75 plus,Female,2,20,285,70.17543859649122,5.652489180268651,2023-09-01
2023,9,S08000028,75 plus,Female,3,38,1624,23.39901477832512,7.392647520721623,2023-09-01
2023,9,S08000028,75 plus,Male,2,10,227,44.05286343612335,5.424950017481403,2023-09-01
2023,9,S08000028,75 plus,Male,3,38,1230,30.89430894308943,7.114769448366463,2023-09-01
2023,9,S08000028,Under 18,Female,2,10,306,32.67973856209151,5.723585101952381,2023-09-01
2023,9,S08000028,Under 18,Female,3,34,1833,18.548827059465356,7.513709247839705,2023-09-01
2023,9,S08000028,Under 18,Male,2,16,332,48.19277108433735,5.805134968916488,2023-09-01
2023,9,S08000028,Under 18,Male,3,37,1967,18.810371123538385,7.584264818389059,2023-09-01
2023,9,S08000029,18-24,Female,1,134,3122,42.92120435618194,8.046229101075378,2023-09-01
2023,9,S08000029,18-24,Female,2,68,2845,23.901581722319857,7.953318346560431,2023-09-01
2023,9,S08000029,18-24,Female,3,51,2296,22.21254355400697,7.738923757439457,2023-09-01
2023,9,S08000029,18-24,Female,4,35,2191,15.974440894568689,7.692113339595466,2023-09-01
2023,9,S08000029,18-24,Female,5,56,5790,9.671848013816925,8.663887570567042,2023-09-01
2023,9,S08000029,18-24,Male,1,97,3247,29.87372959655066,8.085486772102845,2023-09-01
2023,9,S08000029,18-24,Male,2,69,3157,21.856192587899905,8.057377488557991,2023-09-01
2023,9,S08000029,18-24,Male,3,60,2592,23.148148148148145,7.860185057472165,2023-09-01
2023,9,S08000029,18-24,Male,4,40,2433,16.44060830250719,7.796880342783522,2023-09-01
2023,9,S08000029,18-24,Male,5,71,4709,15.077511148863877,8.457230850243555,2023-09-01
2023,9,S08000029,25-39,Female,1,237,7777,30.474476019030476,8.958925938694943,2023-09-01
2023,9,S08000029,25-39,Female,2,173,7814,22.139749168159714,8.963672275615016,2023-09-01
2023,9,S08000029,25-39,Female,3,136,6674,20.377584656877435,8.80597465931132,2023-09-01
2023,9,S08000029,25-39,Female,4,92,5463,16.840563792787844,8.605753368395717,2023-09-01
2023,9,S08000029,25-39,Female,5,71,5409,13.126271029765206,8.595819511871428,2023-09-01
2023,9,S08000029,25-39,Male,1,214,7079,30.230258511089136,8.86488793377419,2023-09-01
2023,9,S08000029,25-39,Male,2,161,7376,21.827548806941433,8.90598676523643,2023-09-01
2023,9,S08000029,25-39,Male,3,138,6164,22.388059701492537,8.726481196440007,2023-09-01
2023,9,S08000029,25-39,Male,4,81,5181,15.63404748118124,8.552753366814787,2023-09-01
2023,9,S08000029,25-39,Male,5,85,5194,16.365036580670004,8.555259392222693,2023-09-01
2023,9,S08000029,40-64,Female,1,303,12270,24.69437652811736,9.414912537704957,2023-09-01
2023,9,S08000029,40-64,Female,2,259,14097,18.37270341207349,9.553717287770926,2023-09-01
2023,9,S08000029,40-64,Female,3,229,13190,17.361637604245644,9.48721424571136,2023-09-01
2023,9,S08000029,40-64,Female,4,147,13189,11.145651679429827,9.487138427825885,2023-09-01
2023,9,S08000029,40-64,Female,5,152,12233,12.425406686830703,9.411892497046916,2023-09-01
2023,9,S08000029,40-64,Male,1,296,11615,25.4842875591907,9.36005264520451,2023-09-01
2023,9,S08000029,40-64,Male,2,266,12872,20.665009322560596,9.46280968867222,2023-09-01
2023,9,S08000029,40-64,Male,3,220,12299,17.887633140905766,9.41727323724241,2023-09-01
2023,9,S08000029,40-64,Male,4,142,12207,11.632669779634636,9.4097648366698,2023-09-01
2023,9,S08000029,40-64,Male,5,137,11502,11.910972004868718,9.3502762122737,2023-09-01
2023,9,S08000029,65-74,Female,1,81,3789,21.377672209026127,8.239857411018601,2023-09-01
2023,9,S08000029,65-74,Female,2,115,4823,23.844080447854033,8.481151420068972,2023-09-01
2023,9,S08000029,65-74,Female,3,83,4677,17.74641864443019,8.450412157725886,2023-09-01
2023,9,S08000029,65-74,Female,4,53,5141,10.309278350515465,8.545002892055505,2023-09-01
2023,9,S08000029,65-74,Female,5,71,4346,16.336861481822364,8.377011160816375,2023-09-01
2023,9,S08000029,65-74,Male,1,78,3516,22.18430034129693,8.165079258805068,2023-09-01
2023,9,S08000029,65-74,Male,2,89,4347,20.47389003910743,8.377241230988792,2023-09-01
2023,9,S08000029,65-74,Male,3,70,4234,16.532829475673122,8.350902451694811,2023-09-01
2023,9,S08000029,65-74,Male,4,47,4737,9.921891492505805,8.463159302923751,2023-09-01
2023,9,S08000029,65-74,Male,5,61,3872,15.754132231404958,8.261526448396468,2023-09-01
2023,9,S08000029,75 plus,Female,1,100,3406,29.359953024075164,8.133293861222633,2023-09-01
2023,9,S08000029,75 plus,Female,2,141,4852,29.060181368507834,8.48714627006394,2023-09-01
2023,9,S08000029,75 plus,Female,3,110,4140,26.570048309178745,8.32845106681936,2023-09-01
2023,9,S08000029,75 plus,Female,4,89,5175,17.198067632850243,8.55159461813357,2023-09-01
2023,9,S08000029,75 plus,Female,5,120,4157,28.866971373586722,8.332548939252638,2023-09-01
2023,9,S08000029,75 plus,Male,1,84,2606,32.233307751343055,7.8655717576847906,2023-09-01
2023,9,S08000029,75 plus,Male,2,125,3482,35.89890867317634,8.155362120328135,2023-09-01
2023,9,S08000029,75 plus,Male,3,91,3182,28.598365807668134,8.065265208897733,2023-09-01
2023,9,S08000029,75 plus,Male,4,92,3965,23.203026481715007,8.285261134068948,2023-09-01
2023,9,S08000029,75 plus,Male,5,91,3371,26.99495698605755,8.12296471523406,2023-09-01
2023,9,S08000029,Under 18,Female,1,265,7451,35.565695879747686,8.916103530553727,2023-09-01
2023,9,S08000029,Under 18,Female,2,176,7484,23.516835916622128,8.92052268739398,2023-09-01
2023,9,S08000029,Under 18,Female,3,175,6592,26.54733009708738,8.793612071589308,2023-09-01
2023,9,S08000029,Under 18,Female,4,104,6055,17.17588769611891,8.708639655987193,2023-09-01
2023,9,S08000029,Under 18,Female,5,122,6414,19.020891799189272,8.7662383802531,2023-09-01
2023,9,S08000029,Under 18,Male,1,274,7997,34.26284856821308,8.98682175033189,2023-09-01
2023,9,S08000029,Under 18,Male,2,223,7821,28.512977880066487,8.964567702601611,2023-09-01
2023,9,S08000029,Under 18,Male,3,193,6830,28.257686676427525,8.829079952564836,2023-09-01
2023,9,S08000029,Under 18,Male,4,188,6159,30.524435785030036,8.725669705687043,2023-09-01
2023,9,S08000029,Under 18,Male,5,193,6962,27.721918988796325,8.848222068371385,2023-09-01
2023,9,S08000030,18-24,Female,1,94,4179,22.4934194783441,8.337827262447915,2023-09-01
2023,9,S08000030,18-24,Female,2,85,3484,24.39724454649828,8.155936337972394,2023-09-01
2023,9,S08000030,18-24,Female,3,66,4012,16.450648055832502,8.297045149081827,2023-09-01
2023,9,S08000030,18-24,Female,4,87,3976,21.88128772635815,8.288031567776464,2023-09-01
2023,9,S08000030,18-24,Female,5,72,2259,31.872509960159363,7.7226775164680035,2023-09-01
2023,9,S08000030,18-24,Male,1,79,4058,19.467718087727945,8.30844552038576,2023-09-01
2023,9,S08000030,18-24,Male,2,88,3554,24.760832864378166,8.175829008714597,2023-09-01
2023,9,S08000030,18-24,Male,3,72,3871,18.599845001291655,8.261268150577648,2023-09-01
2023,9,S08000030,18-24,Male,4,81,4089,19.809244314013206,8.316055720364643,2023-09-01
2023,9,S08000030,18-24,Male,5,101,2519,40.09527590313616,7.831617276352611,2023-09-01
2023,9,S08000030,25-39,Female,1,206,9003,22.881261801621683,9.105313134108476,2023-09-01
2023,9,S08000030,25-39,Female,2,115,7923,14.514704026252682,8.977525200965243,2023-09-01
2023,9,S08000030,25-39,Female,3,136,7368,18.458197611292075,8.904901577935142,2023-09-01
2023,9,S08000030,25-39,Female,4,124,9041,13.715296980422519,9.109525066737367,2023-09-01
2023,9,S08000030,25-39,Female,5,72,5185,13.886210221793634,8.553525120663627,2023-09-01
2023,9,S08000030,25-39,Male,1,237,9052,26.182059213433494,9.110741006753427,2023-09-01
2023,9,S08000030,25-39,Male,2,178,7864,22.63479145473042,8.970050661827003,2023-09-01
2023,9,S08000030,25-39,Male,3,171,6924,24.696707105719238,8.8427489162961,2023-09-01
2023,9,S08000030,25-39,Male,4,170,8480,20.047169811320753,9.045465728785949,2023-09-01
2023,9,S08000030,25-39,Male,5,72,4875,14.769230769230768,8.491875383431948,2023-09-01
2023,9,S08000030,40-64,Female,1,193,11452,16.85295144952847,9.345919666218006,2023-09-01
2023,9,S08000030,40-64,Female,2,152,11651,13.046090464337825,9.36314729221994,2023-09-01
2023,9,S08000030,40-64,Female,3,205,14263,14.372852836009255,9.565424050523422,2023-09-01
2023,9,S08000030,40-64,Female,4,284,20202,14.058014058014058,9.91353688838913,2023-09-01
2023,9,S08000030,40-64,Female,5,132,12780,10.328638497652582,9.455636727931525,2023-09-01
2023,9,S08000030,40-64,Male,1,230,11059,20.797540464779818,9.31099985507536,2023-09-01
2023,9,S08000030,40-64,Male,2,218,11219,19.43132186469382,9.325364048544964,2023-09-01
2023,9,S08000030,40-64,Male,3,228,13213,17.25573299023689,9.488956472414216,2023-09-01
2023,9,S08000030,40-64,Male,4,262,18612,14.076939608854502,9.831561812964539,2023-09-01
2023,9,S08000030,40-64,Male,5,133,11764,11.30567834070044,9.372799299673886,2023-09-01
2023,9,S08000030,65-74,Female,1,42,3180,13.20754716981132,8.064636475774222,2023-09-01
2023,9,S08000030,65-74,Female,2,68,3979,17.08972103543604,8.288785810426928,2023-09-01
2023,9,S08000030,65-74,Female,3,79,5506,14.347984017435525,8.613593685702552,2023-09-01
2023,9,S08000030,65-74,Female,4,81,7427,10.906153224720613,8.912877287669296,2023-09-01
2023,9,S08000030,65-74,Female,5,66,5291,12.474012474012476,8.57376254290413,2023-09-01
2023,9,S08000030,65-74,Male,1,65,3015,21.558872305140962,8.011355109161286,2023-09-01
2023,9,S08000030,65-74,Male,2,52,3655,14.227086183310533,8.203851372183879,2023-09-01
